,S_1_hruid,S_1_PFAF,S_1_area_org,ID_t,lat_t,lon_t,order_t,AS1,IDS1,lat_s,lon_s,ID_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N
4863,3001424,314524,263588360.2174536,3001424,52.02270174328081,-121.63474424498234,255,263588360.21745354,255,52.099998474121094,-121.5999984741211,5014,76246240.38641992,5014,37859192.885949686,0.1436299875105139,0.49653848759069724,0.14362998751051445,0.4965384875906973
4855,3001424,314524,263588360.2174536,3001424,52.02270174328081,-121.63474424498234,255,263588360.21745354,255,52.0,-121.69999694824219,5114,76416783.68496838,5114,64287322.583094366,0.24389287345639618,0.8412722897121886,0.2438928734563971,0.8412722897121888
4856,3001424,314524,263588360.2174536,3001424,52.02270174328081,-121.63474424498234,255,263588360.21745354,255,52.0,-121.5999984741211,5115,76413868.68272911,5115,63673870.920791775,0.2415655640797738,0.8332763674767746,0.24156556407977473,0.8332763674767746
4859,3001424,314524,263588360.2174536,3001424,52.02270174328081,-121.63474424498234,255,263588360.21745354,255,52.0,-121.5,5116,76413868.68274386,5116,41194500.5850188,0.15628345861340162,0.5390971730020723,0.1562834586134022,0.5390971730020723
4860,3001424,314524,263588360.2174536,3001424,52.02270174328081,-121.63474424498234,255,263588360.21745354,255,52.099998474121094,-121.5,5015,76246240.38643464,5015,14491227.120534874,0.05497673383065925,0.19005825135888382,0.05497673383065946,0.19005825135888388
4852,3001424,314524,263588360.2174536,3001424,52.02270174328081,-121.63474424498234,255,263588360.21745354,255,51.900001525878906,-121.5999984741211,5216,76584169.98070765,5216,1492948.10424073,0.005663937903058719,0.019494212767688403,0.005663937903058741,0.019494212767688382
4853,3001424,314524,263588360.2174536,3001424,52.02270174328081,-121.63474424498234,255,263588360.21745354,255,51.900001525878906,-121.69999694824219,5215,76587091.47952503,5215,473071.76082473056,0.0017947369164346206,0.006176912475533852,0.0017947369164346273,0.006176912475533852
5162,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.70000076293945,-122.9000015258789,4395,75226664.7772234,4395,68134210.35826857,0.2590941807201867,0.9057188772098504,0.2590941807201868,0.9057188772098502
5164,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.79999923706055,-123.0,4293,75055897.20240363,4293,17048102.353868444,0.06482887361551976,0.22713874577895907,0.06482887361551978,0.22713874577895912
5166,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.79999923706055,-122.9000015258789,4294,75055897.20238914,4294,8183226.8651850065,0.03111838310202455,0.10902843307726821,0.031118383102024565,0.10902843307726821
5163,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.70000076293945,-123.0,4394,75226664.77723792,4394,38668017.214693904,0.14704299334555004,0.5140200928646523,0.1470429933455501,0.5140200928646522
5158,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.900001525878906,-122.9000015258789,4193,74884891.59479621,4193,1774650.1522933953,0.006748467838045643,0.023698373790751626,0.006748467838045645,0.023698373790751615
5161,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.599998474121094,-123.0,4495,75397193.8194578,4495,7141208.04844106,0.02715589479842998,0.09471450708816863,0.027155894798429992,0.09471450708816864
5160,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.599998474121094,-122.9000015258789,4496,75397193.81944323,4496,24380447.369440172,0.09271160557319263,0.3233601429228923,0.09271160557319268,0.3233601429228923
5169,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.70000076293945,-122.80000305175781,4396,75229534.4905367,4396,40816746.67270246,0.1552139737617705,0.542562797299203,0.15521397376177057,0.5425627972992031
5168,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.599998474121094,-122.80000305175781,4497,75400070.0380225,4497,30952071.085026436,0.11770154019836938,0.41050454024005584,0.11770154019836944,0.4105045402400557
5170,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.70000076293945,-122.69999694824219,4397,75229534.49052218,4397,1187017.5044582295,0.004513875279407303,0.015778610255893267,0.004513875279407305,0.015778610255893267
5167,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.599998474121094,-122.69999694824219,4498,75400070.03800796,4498,2024520.8522661813,0.007698651951943895,0.026850384240301804,0.007698651951943899,0.02685038424030181
5159,3001551,3145384,262970824.62014017,3001551,52.703739620985615,-122.89748756839485,273,262970824.6201458,273,52.900001525878906,-123.0,4192,74884891.59481066,4192,22660606.143501792,0.08617155981555909,0.30260584826795844,0.08617155981555913,0.30260584826795844
1808,3001624,31426323,267191519.03765744,3001624,51.11526786790732,-119.25776084904649,96,267191519.0376562,96,51.099998474121094,-119.0999984741211,6049,77926159.0814278,6049,10587958.334580755,0.03962685033086158,0.13587168236428826,0.0396268503308616,0.1358716823642883
1809,3001624,31426323,267191519.03765744,3001624,51.11526786790732,-119.25776084904649,96,267191519.0376562,96,51.20000076293945,-119.19999694824219,5947,77762233.65747835,5947,49074250.146817625,0.18366694543138334,0.6310807681139465,0.18366694543138343,0.6310807681139466
1804,3001624,31426323,267191519.03765744,3001624,51.11526786790732,-119.25776084904649,96,267191519.0376562,96,51.20000076293945,-119.30000305175781,5946,77762233.65746333,5946,4657796.379235562,0.017432425984221164,0.05989792422569544,0.01743242598422117,0.059897924225695426
1801,3001624,31426323,267191519.03765744,3001624,51.11526786790732,-119.25776084904649,96,267191519.0376562,96,51.099998474121094,-119.4000015258789,6046,77926159.08141276,6046,24086908.725230955,0.09014847781091549,0.30909913961069657,0.09014847781091553,0.30909913961069657
1799,3001624,31426323,267191519.03765744,3001624,51.11526786790732,-119.25776084904649,96,267191519.0376562,96,51.0,-119.4000015258789,6147,78091313.35065478,6147,33897573.681735404,0.12686620370221446,0.4340761120193297,0.12686620370221452,0.4340761120193296
1810,3001624,31426323,267191519.03765744,3001624,51.11526786790732,-119.25776084904649,96,267191519.0376562,96,51.20000076293945,-119.0999984741211,5948,77759267.33157045,5948,25797003.548749484,0.09654873643318682,0.3317547146984992,0.09654873643318686,0.33175471469849926
1803,3001624,31426323,267191519.03765744,3001624,51.11526786790732,-119.25776084904649,96,267191519.0376562,96,51.099998474121094,-119.30000305175781,6047,77929131.77383283,6047,63621251.721170604,0.23811104465559121,0.8163988263825808,0.23811104465559133,0.8163988263825809
1800,3001624,31426323,267191519.03765744,3001624,51.11526786790732,-119.25776084904649,96,267191519.0376562,96,51.0,-119.30000305175781,6148,78094292.34330639,6148,4942198.835903088,0.018496840220465858,0.06328501978322482,0.018496840220465865,0.06328501978322482
1802,3001624,31426323,267191519.03765744,3001624,51.11526786790732,-119.25776084904649,96,267191519.0376562,96,51.099998474121094,-119.19999694824219,6048,77929131.77384786,6048,50526577.6642326,0.18910247543115963,0.6483657204196999,0.1891024754311597,0.6483657204196998
2644,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.29999923706055,-119.0999984741211,4837,75907341.52964129,4837,28848514.970322575,0.1057228723307721,0.38004907547786315,0.10572287233077225,0.38004907547786315
2651,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.400001525878906,-118.9000015258789,4738,75737531.07028255,4738,5763750.798457929,0.021122761100133666,0.07610164626450935,0.021122761100133697,0.4402138540430218
2648,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.400001525878906,-119.0,4737,75737531.07029717,4737,6352478.007788252,0.02328030479531908,0.08387490215243594,0.023280304795319114,0.08387490215243598
2646,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.29999923706055,-118.9000015258789,4839,75907341.52964129,4839,67035857.841931716,0.24567030391329317,0.8831274616007291,0.24567030391329353,1.0
2647,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.29999923706055,-119.0,4838,75907341.52965593,4838,64272219.77938305,0.23554223477850858,0.8467194145413826,0.2355422347785089,0.8467194145413828
2645,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.29999923706055,-119.19999694824219,4836,75910237.20910825,4836,4068287.8589282436,0.014909297007376998,0.053593402003492906,0.01490929700737702,0.05359340200349289
2637,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.20000076293945,-118.9000015258789,4940,76076911.46673913,4940,14033375.285587076,0.051428946870028275,0.18446299954911385,0.05142894687002835,0.1955742512962266
2639,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.29999923706055,-118.80000305175781,4840,75910237.20910826,4840,14178270.120928617,0.051959951609577636,0.18677678587503355,0.05195995160957771,1.0
2642,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.20000076293945,-119.0,4939,76076911.46675381,4939,40511189.94871892,0.14846377247917583,0.532503083625084,0.14846377247917605,0.532503083625084
2641,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.20000076293945,-119.19999694824219,4937,76079813.61488457,4937,4149643.2457129946,0.0152074449425242,0.054543288798240976,0.015207444942524222,0.054543288798240976
2643,3002215,3142872,272869194.0951544,3002215,52.27660152151348,-118.98343062835316,142,272869194.0951534,142,52.20000076293945,-119.0999984741211,4938,76076911.46673912,4938,23655606.237393633,0.08669211017328905,0.31094330436555484,0.08669211017328918,0.3109433043655548
8996,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,55.900001525878906,-126.4000015258789,1128,69646577.98881724,1128,41349144.02549785,0.1516792749857615,0.5936995789245675,0.15167927498576173,0.5936995789245673
8997,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,55.900001525878906,-126.30000305175781,1129,69649234.83550459,1129,9386201.94980374,0.034430998275036984,0.13476389183559276,0.03443099827503704,0.13476389183559273
8998,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,55.900001525878906,-126.5,1127,69646577.98884414,1127,18082574.157018624,0.06633152396870758,0.25963334709589114,0.06633152396870767,0.25963334709589114
9001,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,56.099998474121094,-126.4000015258789,926,69290097.21408612,926,847388.8428945548,0.0031084398081375254,0.012229580805412517,0.00310843980813753,0.03849283173146913
9007,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,56.0,-126.4000015258789,1027,69467123.3606538,1027,16843263.715615,0.06178541512741041,0.24246381454676774,0.06178541512741051,0.24246381454676774
9005,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,56.0,-126.5,1026,69467123.36068062,1026,68734653.84854123,0.2521363551253946,0.9894558824850666,0.252136355125395,0.9894558824850666
9004,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,55.900001525878906,-126.5999984741211,1126,69646577.98885758,1126,3368155.620984518,0.01235525945386237,0.04836067640715058,0.012355259453862389,0.048360676407150596
9009,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,56.099998474121094,-126.5,925,69290097.21411286,925,47355511.24116588,0.1737121718217633,0.6834383720783784,0.17371217182176357,0.9817264659850874
9010,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,56.20000076293945,-126.5999984741211,823,69111523.37636437,823,447008.5546176529,0.001639742129487103,0.00646793085696222,0.0016397421294871055,1.0
9008,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,56.099998474121094,-126.5999984741211,924,69290097.21412623,924,45459187.962403715,0.1667559712318817,0.6560704890039599,0.16675597123188196,0.9862014765016529
9006,3002330,314896,272609056.37490064,3002330,56.01029232200652,-126.49481739735901,445,272609056.37490284,445,56.0,-126.5999984741211,1025,69467123.36069404,1025,20735966.45635966,0.07606484807255534,0.29850043377631075,0.07606484807255547,0.2998095619207961
2604,3002392,314284,275749736.25824237,3002392,52.13629016375743,-119.4358212138478,138,275749736.2582389,138,52.29999923706055,-119.5,4833,75907341.52964129,4833,8541904.722590204,0.030977018649224503,0.11253067951608674,0.030977018649224565,0.11253067951608678
2603,3002392,314284,275749736.25824237,3002392,52.13629016375743,-119.4358212138478,138,275749736.2582389,138,52.29999923706055,-119.4000015258789,4834,75907341.52962662,4834,390549.79562699446,0.0014163197431356583,0.005145085939738292,0.0014163197431356612,0.005145085939738291
2601,3002392,314284,275749736.25824237,3002392,52.13629016375743,-119.4358212138478,138,275749736.2582389,138,52.20000076293945,-119.4000015258789,4935,76076911.46672444,4935,61676229.363599524,0.2236674101687622,0.8107089020113062,0.22366741016876265,0.8107089020113063
2600,3002392,314284,275749736.25824237,3002392,52.13629016375743,-119.4358212138478,138,275749736.2582389,138,52.20000076293945,-119.5,4934,76076911.46673913,4934,37814845.040242225,0.13713465533409874,0.4970607285598719,0.13713465533409902,0.4970607285598719
2599,3002392,314284,275749736.25824237,3002392,52.13629016375743,-119.4358212138478,138,275749736.2582389,138,52.20000076293945,-119.30000305175781,4936,76079813.61486988,4936,3960423.464022025,0.01436238350673561,0.05205616675233227,0.014362383506735639,0.052056166752332274
2598,3002392,314284,275749736.25824237,3002392,52.13629016375743,-119.4358212138478,138,275749736.2582389,138,52.099998474121094,-119.4000015258789,5036,76246240.3864052,5036,70810173.06772284,0.2567914444038101,0.9287037984937601,0.2567914444038106,0.9287037984937602
2597,3002392,314284,275749736.25824237,3002392,52.13629016375743,-119.4358212138478,138,275749736.2582389,138,52.099998474121094,-119.30000305175781,5037,76249148.99403489,5037,13214579.041485924,0.04792236330231883,0.17330788888568088,0.04792236330231893,0.17330788888568086
2591,3002392,314284,275749736.25824237,3002392,52.13629016375743,-119.4358212138478,138,275749736.2582389,138,52.099998474121094,-119.5999984741211,5034,76246240.38641994,5034,2469913.7144740736,0.008957084594129968,0.032393908236739564,0.008957084594129985,0.03239390823673959
